holding_id,portfolio_id,security_id,security_symbol,security_name,security_type,shares,purchase_price,current_price,purchase_date
HOLD001077,PORT00088,SEC00022,OUV,Security 22,Bond,319.31,217.69,211.68,2022-05-11
HOLD001078,PORT00088,SEC00042,ORG,Security 24,Stock,760.12,370.02,268.8,2024-04-26
HOLD001079,PORT00088,SEC00045,ZMK,Security 42,Bond,53.19,57.97,107.48,2025-11-19
HOLD001080,PORT00088,SEC00047,PYZ,Security 95,Bond,974.69,61.81,352.27,2022-08-30
HOLD001081,PORT00088,SEC00036,BFX,Security 5,ETF,112.56,245.49,434.34,2023-02-11
HOLD001082,PORT00088,SEC00015,TCB,Security 13,ETF,254.18,201.18,269.1,2021-04-05
HOLD001083,PORT00088,SEC00096,VRE,Security 15,Option,169.05,78.4,201.77,2022-03-12
HOLD001084,PORT00088,SEC00059,KZY,Security 47,Bond,610.3,323.48,415.93,2023-02-25
HOLD001085,PORT00088,SEC00056,PHG,Security 81,Stock,164.72,96.12,102.99,2025-11-23
HOLD001086,PORT00088,SEC00071,JRZ,Security 44,Stock,683.42,53.71,207.36,2023-01-02
HOLD001087,PORT00088,SEC00095,QMU,Security 17,Stock,434.58,308.73,385.67,2025-10-15
HOLD001088,PORT00089,SEC00057,QCQ,Security 89,Bond,188.17,95.91,159.18,2020-12-01
HOLD001089,PORT00089,SEC00045,GDP,Security 23,ETF,553.4,477.67,395.06,2023-12-07
HOLD001090,PORT00089,SEC00083,WWK,Security 53,ETF,988.84,53.04,479.44,2025-11-02
HOLD001091,PORT00089,SEC00010,FIQ,Security 40,Mutual Fund,114.82,41.33,329.24,2024-04-15
HOLD001092,PORT00089,SEC00039,YZG,Security 76,ETF,66.93,300.17,249.66,2022-11-03
HOLD001093,PORT00089,SEC00025,CKE,Security 31,Mutual Fund,564.62,416.79,398.75,2022-01-21
HOLD001094,PORT00089,SEC00083,UZP,Security 93,Bond,412.81,304.26,58.43,2021-02-25
HOLD001095,PORT00089,SEC00074,VDG,Security 24,Stock,333.71,168.85,383.75,2023-02-21
HOLD001096,PORT00089,SEC00034,ZQL,Security 66,Stock,263.11,97.7,318.14,2023-09-02
HOLD001097,PORT00090,SEC00019,GVG,Security 53,Option,206.15,11.94,304.47,2024-03-21
HOLD001098,PORT00090,SEC00093,OFA,Security 2,Option,844.51,313.41,77.04,2023-05-05
HOLD001099,PORT00090,SEC00030,PUR,Security 22,Stock,46.48,208.7,364.64,2021-06-25
HOLD001100,PORT00090,SEC00089,HGQ,Security 5,ETF,385.1,71.29,211.79,2023-04-04
HOLD001101,PORT00090,SEC00003,KXL,Security 26,Mutual Fund,194.84,129.55,205.26,2025-07-23
HOLD001102,PORT00090,SEC00018,YNP,Security 11,Mutual Fund,243.04,144.84,163.98,2023-03-15
HOLD001103,PORT00090,SEC00094,IAJ,Security 33,Option,618.6,245.65,42.95,2022-03-13
HOLD001104,PORT00090,SEC00066,ZGP,Security 73,Stock,530.74,492.48,344.58,2021-03-12
HOLD001105,PORT00090,SEC00072,BIC,Security 85,Option,410.73,219.8,108.51,2023-11-09
HOLD001106,PORT00090,SEC00056,XJV,Security 67,Option,57.54,21.93,67.82,2025-02-10
HOLD001107,PORT00090,SEC00042,XHT,Security 5,Mutual Fund,877.62,116.79,441.99,2025-04-12
HOLD001108,PORT00090,SEC00046,WYT,Security 50,Bond,826.12,24.09,153.5,2022-01-04
HOLD001109,PORT00090,SEC00092,EJL,Security 91,Stock,996.95,246.21,51.57,2024-03-25
HOLD001110,PORT00090,SEC00073,IZK,Security 17,Option,880.64,376.78,48.21,2024-08-12
HOLD001111,PORT00091,SEC00065,TNA,Security 14,Stock,375.42,279.31,101.87,2022-03-02
HOLD001112,PORT00091,SEC00042,GIZ,Security 73,Mutual Fund,824.14,337.9,184.39,2023-04-14
HOLD001113,PORT00091,SEC00040,WVJ,Security 82,Bond,403.48,111.94,454.61,2024-11-20
HOLD001114,PORT00091,SEC00042,WAH,Security 19,Mutual Fund,955.44,231.73,261.1,2021-11-27
HOLD001115,PORT00091,SEC00016,PUV,Security 95,Bond,707.04,71.61,204.82,2023-03-23
HOLD001116,PORT00091,SEC00011,CJC,Security 66,ETF,208.93,154.87,426.24,2023-02-14
HOLD001117,PORT00091,SEC00059,OQJ,Security 20,ETF,315.25,236.17,264.53,2021-07-02
HOLD001118,PORT00091,SEC00040,HMY,Security 23,Stock,69.92,447.52,57.92,2025-04-07
HOLD001119,PORT00091,SEC00010,IFH,Security 8,Option,70.31,122.21,383.94,2022-04-07
HOLD001120,PORT00091,SEC00058,EYY,Security 49,Stock,745.58,431.11,363.25,2023-08-28
HOLD001121,PORT00091,SEC00026,ZZD,Security 58,Option,614.31,98.91,207.98,2023-02-23
HOLD001122,PORT00091,SEC00032,USN,Security 29,ETF,579.66,219.47,69.86,2023-06-04
HOLD001123,PORT00092,SEC00096,BAD,Security 59,Mutual Fund,333.51,273.54,270.19,2025-02-26
HOLD001124,PORT00092,SEC00020,CTP,Security 40,Stock,154.85,494.28,129.57,2023-08-21
HOLD001125,PORT00092,SEC00035,HAH,Security 46,Option,60.05,279.65,261.48,2025-10-22
HOLD001126,PORT00092,SEC00021,DUB,Security 45,Stock,995.41,167.0,131.55,2025-07-03
HOLD001127,PORT00092,SEC00022,VWA,Security 40,Mutual Fund,417.37,289.31,407.26,2022-07-09
HOLD001128,PORT00092,SEC00046,UKT,Security 32,ETF,696.6,203.8,137.41,2023-12-01
HOLD001129,PORT00092,SEC00042,YFY,Security 9,Option,684.02,410.28,277.98,2020-12-10
HOLD001130,PORT00092,SEC00041,SKJ,Security 34,Option,434.57,156.0,246.95,2023-01-09
HOLD001131,PORT00092,SEC00029,FSK,Security 5,ETF,660.2,462.7,354.43,2020-12-09
HOLD001132,PORT00092,SEC00007,TSQ,Security 40,Mutual Fund,176.83,498.82,350.95,2023-07-29
HOLD001133,PORT00092,SEC00012,TXW,Security 70,Option,10.74,138.63,410.38,2023-03-11
HOLD001134,PORT00092,SEC00035,GIC,Security 95,Option,860.12,71.87,141.21,2024-01-29
HOLD001135,PORT00092,SEC00093,AZI,Security 66,Stock,879.95,392.66,408.44,2021-07-20
HOLD001136,PORT00092,SEC00038,RLH,Security 77,ETF,882.36,106.95,279.03,2022-07-31
HOLD001137,PORT00092,SEC00022,ITU,Security 31,Mutual Fund,465.97,457.49,248.69,2024-02-08
HOLD001138,PORT00092,SEC00100,OOG,Security 3,ETF,233.41,193.08,321.96,2023-10-04
HOLD001139,PORT00092,SEC00009,VSB,Security 70,Stock,387.35,319.72,88.89,2023-12-23
HOLD001140,PORT00092,SEC00071,PTP,Security 57,Bond,377.3,178.02,385.2,2023-07-26
HOLD001141,PORT00092,SEC00020,ESP,Security 65,Bond,934.91,261.26,408.96,2022-10-24
HOLD001142,PORT00093,SEC00039,KLH,Security 92,ETF,172.49,388.74,29.03,2025-08-02
HOLD001143,PORT00093,SEC00078,FVW,Security 77,Option,909.61,319.86,332.62,2023-12-18
HOLD001144,PORT00093,SEC00020,RAP,Security 5,ETF,727.28,422.35,43.78,2022-12-17
HOLD001145,PORT00093,SEC00012,KQK,Security 70,Bond,148.58,235.32,352.57,2023-11-14
HOLD001146,PORT00093,SEC00051,EKL,Security 76,Stock,421.86,491.15,103.83,2022-06-17
HOLD001147,PORT00093,SEC00094,NOB,Security 79,ETF,229.99,307.66,319.71,2025-05-12
HOLD001148,PORT00093,SEC00086,CYE,Security 66,Stock,104.72,63.95,396.26,2021-05-06
HOLD001149,PORT00093,SEC00012,HVQ,Security 83,Stock,362.69,79.71,213.66,2023-12-28
HOLD001150,PORT00093,SEC00064,EVI,Security 32,Mutual Fund,269.6,133.95,354.9,2022-11-20
HOLD001151,PORT00094,SEC00023,COZ,Security 57,Bond,60.63,148.35,156.79,2025-03-01
HOLD001152,PORT00094,SEC00084,XEP,Security 56,Mutual Fund,248.58,42.19,241.47,2024-12-18
HOLD001153,PORT00094,SEC00072,HYX,Security 58,Mutual Fund,120.54,474.54,352.38,2021-12-18
HOLD001154,PORT00094,SEC00018,UZU,Security 82,Option,762.07,13.86,445.56,2022-12-07
HOLD001155,PORT00094,SEC00042,TLT,Security 26,Option,564.54,280.25,243.55,2021-07-02
HOLD001156,PORT00095,SEC00014,TZN,Security 75,ETF,741.76,46.01,205.72,2023-05-25
HOLD001157,PORT00095,SEC00090,PLI,Security 94,Stock,86.67,154.3,397.76,2023-09-04
HOLD001158,PORT00095,SEC00022,SOU,Security 34,Option,837.56,316.18,374.57,2025-05-17
HOLD001159,PORT00095,SEC00052,XDP,Security 11,Stock,179.73,462.76,220.58,2021-05-08
HOLD001160,PORT00095,SEC00083,HYA,Security 76,Stock,112.22,391.9,318.34,2023-11-20
HOLD001161,PORT00095,SEC00063,HXA,Security 38,Mutual Fund,148.92,454.89,298.62,2024-10-08
HOLD001162,PORT00095,SEC00033,VGX,Security 63,Mutual Fund,817.48,430.43,152.08,2021-02-23
HOLD001163,PORT00095,SEC00063,MMK,Security 39,Bond,62.19,305.9,205.68,2023-09-13
HOLD001164,PORT00095,SEC00037,LBO,Security 5,ETF,197.34,489.9,491.08,2024-03-06
HOLD001165,PORT00095,SEC00035,XFC,Security 4,Bond,672.68,298.46,28.37,2022-05-12
HOLD001166,PORT00095,SEC00012,MPJ,Security 40,Bond,381.28,53.87,120.36,2024-10-13
HOLD001167,PORT00095,SEC00067,KQY,Security 17,Mutual Fund,13.89,264.99,281.94,2022-09-30
HOLD001168,PORT00095,SEC00075,UGW,Security 67,Stock,682.19,173.74,389.88,2021-05-11
HOLD001169,PORT00095,SEC00099,IMF,Security 89,Mutual Fund,440.04,450.59,100.92,2022-02-08
HOLD001170,PORT00095,SEC00062,ZOB,Security 17,Mutual Fund,890.06,109.14,498.6,2021-12-21
HOLD001171,PORT00095,SEC00031,VNX,Security 75,ETF,774.44,300.33,425.43,2025-10-20
HOLD001172,PORT00095,SEC00077,TFV,Security 17,Stock,561.86,203.27,188.56,2021-06-11
HOLD001173,PORT00096,SEC00081,LCP,Security 91,Mutual Fund,621.98,140.27,189.18,2022-09-12
HOLD001174,PORT00096,SEC00022,LGX,Security 39,ETF,10.47,275.21,480.11,2022-03-10
HOLD001175,PORT00096,SEC00013,DSK,Security 18,Bond,724.08,63.07,250.69,2023-06-08
HOLD001176,PORT00096,SEC00041,HJF,Security 33,Mutual Fund,834.06,386.17,82.71,2023-11-23
HOLD001177,PORT00096,SEC00032,WMR,Security 45,Option,986.98,217.35,141.2,2024-10-14
HOLD001178,PORT00096,SEC00025,DDI,Security 48,Option,938.89,292.65,79.61,2022-01-19
HOLD001179,PORT00096,SEC00008,YUP,Security 62,Stock,527.93,106.49,188.49,2022-03-21
HOLD001180,PORT00096,SEC00036,ANH,Security 42,Stock,375.86,315.05,458.8,2021-09-16
HOLD001181,PORT00096,SEC00012,UIL,Security 89,Mutual Fund,944.41,102.79,372.5,2022-11-14
HOLD001182,PORT00096,SEC00056,BXN,Security 42,Mutual Fund,88.49,272.49,74.37,2022-12-09
HOLD001183,PORT00097,SEC00008,PMM,Security 64,Bond,703.38,289.16,153.15,2025-10-27
HOLD001184,PORT00097,SEC00058,RFJ,Security 29,Bond,402.2,412.13,457.22,2025-11-20
HOLD001185,PORT00097,SEC00095,NXG,Security 8,Bond,362.0,408.61,458.98,2021-01-18
HOLD001186,PORT00097,SEC00096,WMZ,Security 71,Bond,672.98,37.66,472.06,2020-12-22
HOLD001187,PORT00097,SEC00027,XQU,Security 30,Mutual Fund,726.4,482.71,42.47,2023-02-25
HOLD001188,PORT00097,SEC00037,TLH,Security 68,ETF,404.46,288.97,478.85,2022-07-25
HOLD001189,PORT00097,SEC00058,UNJ,Security 37,Bond,231.51,354.48,163.57,2023-02-26
HOLD001190,PORT00097,SEC00087,LMA,Security 71,Stock,21.71,312.57,343.37,2023-09-05
HOLD001191,PORT00097,SEC00022,FJD,Security 40,Stock,618.38,361.88,368.42,2021-07-19
HOLD001192,PORT00097,SEC00019,KAP,Security 69,Mutual Fund,188.9,115.27,492.22,2022-05-07
HOLD001193,PORT00097,SEC00031,KAZ,Security 24,Stock,432.3,364.21,343.37,2021-03-22
HOLD001194,PORT00097,SEC00026,VRZ,Security 17,ETF,529.37,134.82,302.56,2021-07-23
HOLD001195,PORT00097,SEC00063,MPC,Security 39,Option,526.89,280.26,160.57,2022-10-22
HOLD001196,PORT00098,SEC00067,WUQ,Security 88,ETF,706.56,390.0,106.05,2025-07-14
HOLD001197,PORT00098,SEC00020,SIM,Security 48,ETF,858.31,464.54,26.81,2021-04-30
HOLD001198,PORT00098,SEC00018,ISD,Security 17,Mutual Fund,409.1,482.54,90.16,2022-07-12
HOLD001199,PORT00098,SEC00085,MYR,Security 12,ETF,426.25,473.2,49.56,2024-05-26
HOLD001200,PORT00098,SEC00071,SBS,Security 90,Stock,116.17,117.27,344.51,2022-10-05
HOLD001201,PORT00098,SEC00062,WQH,Security 26,Bond,646.5,401.69,413.02,2022-04-05
HOLD001202,PORT00098,SEC00085,OWC,Security 40,ETF,872.13,348.07,317.01,2025-07-20
HOLD001203,PORT00098,SEC00025,YCE,Security 66,ETF,767.7,403.11,346.51,2021-09-17
HOLD001204,PORT00098,SEC00019,DIP,Security 94,Mutual Fund,852.82,498.39,98.94,2023-01-09
HOLD001205,PORT00098,SEC00039,HWR,Security 55,Bond,845.32,100.83,443.33,2024-12-16
HOLD001206,PORT00098,SEC00010,PBV,Security 45,Stock,442.67,173.31,368.02,2025-11-07
HOLD001207,PORT00098,SEC00035,PSU,Security 76,Mutual Fund,65.4,390.37,140.87,2022-10-10
HOLD001208,PORT00098,SEC00067,OSO,Security 7,Mutual Fund,739.1,125.59,216.13,2023-01-06
HOLD001209,PORT00098,SEC00099,MNO,Security 77,Stock,110.79,262.94,351.41,2022-01-09
HOLD001210,PORT00098,SEC00014,RDW,Security 35,ETF,893.03,422.85,76.39,2025-05-30
HOLD001211,PORT00098,SEC00034,YOV,Security 11,Stock,737.39,292.02,73.31,2021-06-23
HOLD001212,PORT00098,SEC00051,LGG,Security 4,ETF,817.65,433.51,387.84,2022-06-04
HOLD001213,PORT00098,SEC00094,KJI,Security 61,Mutual Fund,355.66,217.37,339.05,2020-12-13
HOLD001214,PORT00098,SEC00042,IFO,Security 86,ETF,868.32,71.03,483.89,2021-08-17
HOLD001215,PORT00098,SEC00043,UKC,Security 56,Option,671.28,499.98,29.84,2025-07-16
HOLD001216,PORT00099,SEC00070,ILN,Security 38,Option,693.26,119.63,207.81,2021-10-04
HOLD001217,PORT00099,SEC00055,DCL,Security 54,Mutual Fund,878.73,165.27,251.19,2024-02-26
HOLD001218,PORT00099,SEC00023,FWF,Security 46,Bond,992.83,201.72,454.37,2022-02-21
HOLD001219,PORT00099,SEC00068,DOY,Security 32,Stock,252.35,121.28,313.78,2021-07-20
HOLD001220,PORT00099,SEC00005,XFB,Security 52,Option,77.2,116.01,305.6,2025-03-03
HOLD001221,PORT00099,SEC00033,QTV,Security 59,Stock,669.9,383.98,115.25,2022-11-07
HOLD001222,PORT00099,SEC00096,PWE,Security 33,Stock,756.63,395.13,396.47,2024-03-22
HOLD001223,PORT00099,SEC00031,EIA,Security 44,Stock,689.24,140.33,52.33,2024-07-01
HOLD001224,PORT00099,SEC00069,BXR,Security 10,Option,80.22,491.54,478.69,2023-04-13
HOLD001225,PORT00099,SEC00088,UEI,Security 81,Stock,899.25,134.76,470.56,2022-03-04
HOLD001226,PORT00099,SEC00053,KIR,Security 69,Mutual Fund,113.95,36.25,10.52,2025-03-10
HOLD001227,PORT00099,SEC00009,YUY,Security 15,Bond,668.73,141.78,29.92,2023-01-23
HOLD001228,PORT00099,SEC00009,IFN,Security 87,ETF,248.17,462.57,163.86,2024-11-04
HOLD001229,PORT00100,SEC00066,PKL,Security 88,Bond,955.02,335.37,446.28,2023-02-12
HOLD001230,PORT00100,SEC00070,YOU,Security 89,Option,585.19,129.15,448.77,2022-12-21
HOLD001231,PORT00100,SEC00056,NJF,Security 74,ETF,662.91,137.84,86.22,2025-01-10
HOLD001232,PORT00100,SEC00036,JCX,Security 57,Mutual Fund,207.88,498.9,477.35,2021-09-22
HOLD001233,PORT00100,SEC00077,WZN,Security 62,ETF,362.67,212.25,480.43,2021-02-02
HOLD001234,PORT00100,SEC00016,YAE,Security 63,Bond,747.31,279.99,40.92,2023-06-05
HOLD001235,PORT00100,SEC00089,SBE,Security 38,ETF,861.37,210.42,424.45,2022-05-19
HOLD001236,PORT00100,SEC00001,WPV,Security 62,Stock,185.8,43.42,246.11,2021-05-02
HOLD001237,PORT00100,SEC00034,YLK,Security 5,Stock,649.73,373.4,320.94,2025-02-09
HOLD001238,PORT00100,SEC00027,ZIV,Security 58,Option,564.44,70.23,142.02,2024-01-11
HOLD001239,PORT00100,SEC00086,WOK,Security 37,Bond,88.06,37.45,220.41,2021-06-17
HOLD001240,PORT00100,SEC00072,GMP,Security 55,Stock,681.01,290.21,264.78,2021-10-08
HOLD001241,PORT00100,SEC00096,OST,Security 93,Bond,780.31,197.15,359.29,2022-11-25
