payment_id,loan_id,payment_date,amount,principal_paid,interest_paid,remaining_balance,status
LPAY00001258,LOAN000100,2024-03-11,1511.3,606.02,564.93,171129.05,Returned
LPAY00001259,LOAN000100,2025-02-11,1552.24,790.74,957.93,133368.11,Posted
LPAY00001260,LOAN000100,2024-04-16,4548.5,3811.31,371.94,226688.51,Returned
LPAY00001261,LOAN000100,2024-05-19,1339.92,671.43,462.05,161345.45,Late
LPAY00001262,LOAN000100,2025-09-14,4606.8,737.51,548.02,191784.38,Posted
LPAY00001263,LOAN000100,2024-07-14,541.74,3928.1,594.1,337044.04,Late
LPAY00001264,LOAN000101,2025-01-10,1007.87,3784.9,196.28,152028.98,Pending
LPAY00001265,LOAN000101,2025-02-18,2515.85,3616.87,317.18,234384.92,Late
LPAY00001266,LOAN000101,2024-12-29,4703.95,2907.55,278.42,391068.57,Posted
LPAY00001267,LOAN000101,2025-06-07,343.28,1791.92,979.61,36187.14,Posted
LPAY00001268,LOAN000101,2024-05-23,314.16,3177.86,189.46,57265.83,Returned
LPAY00001269,LOAN000101,2024-02-09,2245.49,2789.25,967.98,80016.34,Pending
LPAY00001270,LOAN000101,2024-04-11,595.55,1947.66,980.2,243286.36,Posted
LPAY00001271,LOAN000101,2024-11-17,2560.27,1237.46,125.95,304863.41,Late
LPAY00001272,LOAN000101,2024-06-16,998.65,1698.87,302.59,365925.99,Posted
LPAY00001273,LOAN000102,2024-05-31,2657.29,3372.09,728.14,161139.29,Posted
LPAY00001274,LOAN000102,2023-12-05,188.14,472.94,428.31,86681.21,Late
LPAY00001275,LOAN000102,2024-07-09,1268.83,338.11,762.97,159131.47,Returned
LPAY00001276,LOAN000103,2023-12-23,2252.22,328.46,378.38,224843.73,Pending
LPAY00001277,LOAN000104,2025-09-18,2058.31,1261.53,350.24,156508.75,Late
LPAY00001278,LOAN000104,2024-03-04,199.39,491.96,353.74,69037.95,Late
LPAY00001279,LOAN000104,2025-09-22,3521.9,81.05,459.75,145505.54,Late
LPAY00001280,LOAN000104,2024-03-27,3359.67,1335.98,552.71,116119.55,Pending
LPAY00001281,LOAN000104,2024-07-28,4715.83,144.4,840.96,293237.39,Pending
LPAY00001282,LOAN000104,2025-05-09,4800.09,2107.41,601.5,54928.66,Pending
LPAY00001283,LOAN000104,2024-04-02,925.27,541.11,162.55,97081.16,Posted
LPAY00001284,LOAN000104,2025-09-02,3313.95,3834.64,285.19,261434.29,Posted
LPAY00001285,LOAN000104,2025-09-28,3935.51,1045.5,756.22,155279.39,Late
LPAY00001286,LOAN000104,2025-04-20,919.17,933.56,491.49,17548.28,Pending
LPAY00001287,LOAN000104,2024-12-31,1947.38,3866.33,596.9,110101.95,Pending
LPAY00001288,LOAN000104,2025-02-04,4112.91,730.33,147.02,361220.2,Late
LPAY00001289,LOAN000104,2024-07-21,831.25,3463.98,645.26,88496.01,Pending
LPAY00001290,LOAN000105,2024-02-15,1955.98,3104.29,924.84,269231.9,Pending
LPAY00001291,LOAN000105,2025-07-07,834.75,1809.73,381.72,200061.32,Late
LPAY00001292,LOAN000105,2024-06-01,1149.16,2743.04,674.75,29574.66,Returned
LPAY00001293,LOAN000105,2025-04-13,224.11,3260.34,512.14,350114.88,Posted
LPAY00001294,LOAN000105,2024-06-14,3782.59,2887.4,578.56,398693.08,Pending
LPAY00001295,LOAN000105,2025-02-01,3684.68,3460.06,150.84,44665.0,Pending
LPAY00001296,LOAN000106,2024-09-02,4907.75,1457.0,606.47,148830.33,Pending
LPAY00001297,LOAN000106,2024-06-16,3510.53,950.02,40.84,248215.08,Returned
LPAY00001298,LOAN000106,2025-02-28,3127.31,192.54,36.29,315758.16,Pending
LPAY00001299,LOAN000106,2024-03-08,1229.48,1798.68,538.27,332329.74,Late
LPAY00001300,LOAN000106,2024-12-01,1783.77,3091.85,598.14,114361.13,Late
LPAY00001301,LOAN000106,2025-07-02,3946.84,2421.81,649.52,368644.87,Returned
LPAY00001302,LOAN000106,2025-06-26,2198.97,793.22,794.21,82475.01,Late
LPAY00001303,LOAN000106,2024-05-27,1144.67,1966.48,359.46,395630.7,Returned
LPAY00001304,LOAN000106,2024-02-09,3199.76,3296.34,226.7,217008.06,Posted
LPAY00001305,LOAN000106,2025-03-31,4848.71,823.79,902.13,43736.18,Returned
LPAY00001306,LOAN000106,2024-12-21,1156.36,623.09,918.24,101656.08,Returned
LPAY00001307,LOAN000106,2023-12-13,3737.9,1543.84,911.29,335866.29,Posted
LPAY00001308,LOAN000106,2024-11-26,2440.67,3293.3,484.03,145315.98,Posted
LPAY00001309,LOAN000106,2024-01-26,2745.54,3637.65,791.37,91376.44,Late
LPAY00001310,LOAN000106,2024-10-15,917.79,2547.57,798.95,135369.68,Posted
LPAY00001311,LOAN000106,2025-04-27,1742.62,2226.62,122.11,310112.98,Pending
LPAY00001312,LOAN000106,2025-03-02,507.5,3586.66,446.7,328891.51,Pending
LPAY00001313,LOAN000106,2025-10-30,4680.55,2558.38,136.79,13796.64,Returned
LPAY00001314,LOAN000106,2025-04-04,4822.57,2183.27,183.2,51310.44,Returned
LPAY00001315,LOAN000106,2025-10-14,4812.37,1617.4,399.93,391653.28,Returned
LPAY00001316,LOAN000107,2025-04-02,103.59,1948.42,628.4,388693.34,Late
LPAY00001317,LOAN000107,2024-05-16,4812.27,1659.81,236.07,238381.28,Returned
LPAY00001318,LOAN000107,2025-01-07,4775.17,2264.8,107.63,68452.65,Late
LPAY00001319,LOAN000107,2024-04-15,3928.59,369.52,970.46,52354.5,Late
LPAY00001320,LOAN000107,2024-04-07,3283.67,2127.78,198.14,6674.07,Pending
LPAY00001321,LOAN000107,2025-06-27,4674.9,1507.95,137.22,287880.4,Late
LPAY00001322,LOAN000107,2024-06-29,3747.11,804.91,690.38,51084.36,Posted
LPAY00001323,LOAN000107,2025-03-20,3656.1,3035.66,849.04,334918.81,Pending
LPAY00001324,LOAN000107,2025-05-01,941.16,2422.08,951.55,365504.7,Posted
LPAY00001325,LOAN000107,2025-08-15,3340.69,1540.18,316.02,273355.12,Posted
LPAY00001326,LOAN000107,2025-09-09,1760.88,3978.87,391.49,331730.66,Late
LPAY00001327,LOAN000107,2024-09-27,4005.24,2440.0,155.77,249109.85,Late
LPAY00001328,LOAN000107,2024-03-24,2414.77,647.79,588.85,21660.73,Posted
LPAY00001329,LOAN000107,2025-11-20,1480.88,62.27,195.45,167063.67,Posted
LPAY00001330,LOAN000108,2024-06-25,3883.96,2148.88,860.24,264379.05,Posted
LPAY00001331,LOAN000108,2025-05-01,3501.48,1106.19,464.92,47960.9,Posted
LPAY00001332,LOAN000108,2024-11-15,1142.07,2095.12,648.9,240582.4,Posted
LPAY00001333,LOAN000108,2025-06-12,3153.47,82.21,874.65,294628.75,Pending
LPAY00001334,LOAN000108,2024-06-27,4398.35,3283.11,245.81,168949.21,Returned
LPAY00001335,LOAN000108,2025-10-20,3843.93,132.4,969.74,362712.05,Pending
LPAY00001336,LOAN000108,2024-04-30,3156.57,3794.54,715.29,69395.81,Pending
LPAY00001337,LOAN000108,2024-02-07,563.07,434.61,368.27,40724.36,Returned
LPAY00001338,LOAN000108,2025-10-06,4271.6,2418.06,809.77,121690.05,Returned
LPAY00001339,LOAN000108,2024-01-01,228.09,3756.0,643.67,280155.99,Returned
LPAY00001340,LOAN000108,2024-01-04,4292.37,1858.57,676.25,337698.3,Returned
LPAY00001341,LOAN000108,2024-01-07,4137.72,455.1,42.82,241770.35,Late
LPAY00001342,LOAN000108,2024-12-16,1085.58,2407.48,859.54,362505.33,Late
LPAY00001343,LOAN000108,2025-07-04,758.87,898.11,333.76,323554.69,Pending
LPAY00001344,LOAN000108,2024-07-27,489.48,3560.31,486.78,277973.14,Late
LPAY00001345,LOAN000108,2025-11-10,2461.07,1543.18,160.94,92046.32,Pending
LPAY00001346,LOAN000108,2024-08-11,4559.7,1521.13,585.75,110024.79,Late
LPAY00001347,LOAN000109,2024-06-15,1188.49,2007.5,923.38,317585.17,Late
LPAY00001348,LOAN000109,2024-04-07,4397.14,895.85,421.03,319626.75,Posted
LPAY00001349,LOAN000109,2024-10-12,500.4,2873.6,479.68,298473.11,Returned
LPAY00001350,LOAN000109,2025-04-09,3706.01,3709.68,208.1,65890.97,Late
LPAY00001351,LOAN000109,2024-07-19,1923.7,1082.31,248.58,84207.66,Posted
LPAY00001352,LOAN000109,2024-08-26,4139.19,453.9,219.61,205821.53,Posted
LPAY00001353,LOAN000109,2025-11-17,803.62,1319.12,447.24,208318.04,Pending
LPAY00001354,LOAN000109,2024-01-05,1122.51,3927.47,680.8,341870.87,Late
LPAY00001355,LOAN000109,2024-05-30,2203.93,896.63,981.82,57503.52,Pending
LPAY00001356,LOAN000110,2025-01-29,4552.01,567.95,423.61,31378.89,Posted
LPAY00001357,LOAN000110,2025-03-04,3215.92,3814.47,149.71,357731.19,Late
LPAY00001358,LOAN000110,2024-10-29,4130.1,3147.18,757.38,181345.72,Posted
LPAY00001359,LOAN000110,2024-10-06,629.35,2569.55,363.59,50582.0,Late
LPAY00001360,LOAN000110,2025-03-25,1578.79,542.64,546.03,94567.14,Pending
LPAY00001361,LOAN000110,2023-12-10,4805.78,155.4,708.0,174672.56,Returned
LPAY00001362,LOAN000110,2025-03-01,2009.94,3790.06,20.3,380965.63,Returned
LPAY00001363,LOAN000110,2024-01-13,4337.4,2241.45,299.04,224191.36,Posted
LPAY00001364,LOAN000111,2024-02-21,603.39,3316.22,429.94,381039.0,Returned
LPAY00001365,LOAN000111,2025-07-29,822.1,1991.91,803.46,273970.99,Late
LPAY00001366,LOAN000111,2023-12-17,2970.06,1543.3,309.09,171703.17,Pending
LPAY00001367,LOAN000111,2024-09-06,1901.26,2726.29,642.24,17015.79,Pending
LPAY00001368,LOAN000111,2024-07-27,4224.23,1847.02,304.45,246193.32,Late
LPAY00001369,LOAN000111,2024-05-15,998.06,2870.04,805.37,187657.31,Pending
LPAY00001370,LOAN000111,2025-01-26,1545.07,1836.09,562.91,69381.51,Posted
LPAY00001371,LOAN000111,2025-08-04,1038.7,2668.51,516.6,145456.85,Pending
LPAY00001372,LOAN000111,2024-01-03,2658.95,976.4,137.79,106323.16,Posted
LPAY00001373,LOAN000111,2025-02-02,2155.72,1498.41,955.24,125915.57,Posted
LPAY00001374,LOAN000111,2024-01-22,2513.26,294.04,344.09,339709.14,Returned
LPAY00001375,LOAN000111,2025-07-09,1952.09,2005.11,576.61,77967.01,Posted
LPAY00001376,LOAN000111,2025-10-06,810.61,2999.99,200.39,108118.7,Pending
LPAY00001377,LOAN000111,2025-10-05,4610.07,1968.96,568.91,8079.19,Posted
LPAY00001378,LOAN000111,2024-02-10,551.13,3648.99,841.74,352744.67,Pending
LPAY00001379,LOAN000111,2025-03-16,2562.83,1269.96,857.26,245154.47,Late
LPAY00001380,LOAN000111,2024-12-12,148.04,3216.16,835.42,194726.92,Posted
LPAY00001381,LOAN000111,2025-10-02,1982.66,329.79,539.15,114676.2,Posted
LPAY00001382,LOAN000111,2024-09-07,2006.06,3575.16,387.57,282708.86,Returned
LPAY00001383,LOAN000111,2025-07-03,3218.25,3192.09,963.65,266429.6,Returned
LPAY00001384,LOAN000111,2024-12-28,407.74,1424.84,141.01,161104.73,Late
LPAY00001385,LOAN000112,2025-05-06,2464.14,1126.66,786.98,26790.2,Late
LPAY00001386,LOAN000112,2025-07-24,1880.27,980.54,455.35,376983.56,Returned
LPAY00001387,LOAN000112,2025-09-24,3859.24,74.64,534.42,109164.38,Late
LPAY00001388,LOAN000112,2025-09-27,2093.53,2409.22,807.61,250572.56,Returned
LPAY00001389,LOAN000112,2025-03-23,3374.61,2084.08,658.37,75289.07,Late
LPAY00001390,LOAN000112,2025-01-23,4734.73,3791.51,969.83,261433.89,Returned
LPAY00001391,LOAN000112,2025-10-07,4822.48,660.56,214.48,390894.93,Posted
LPAY00001392,LOAN000112,2025-07-14,3225.98,204.12,503.12,178825.8,Returned
LPAY00001393,LOAN000112,2025-03-25,4511.87,1706.13,541.71,97532.68,Returned
LPAY00001394,LOAN000112,2024-03-10,3249.38,1769.83,454.35,242891.05,Late
LPAY00001395,LOAN000112,2024-10-26,3255.58,136.13,343.28,237100.08,Pending
LPAY00001396,LOAN000112,2025-09-18,2961.21,1150.32,980.62,391679.72,Late
LPAY00001397,LOAN000112,2024-03-06,3577.14,316.71,654.36,35083.11,Posted
LPAY00001398,LOAN000112,2025-05-16,3972.64,1782.81,701.77,352762.86,Returned
LPAY00001399,LOAN000112,2024-01-22,946.99,3780.43,342.96,133927.46,Late
LPAY00001400,LOAN000112,2025-08-06,3137.85,1080.46,351.35,253680.8,Posted
LPAY00001401,LOAN000113,2024-02-14,4768.35,200.86,390.0,93622.45,Pending
LPAY00001402,LOAN000113,2025-02-24,164.7,2598.4,712.44,152893.43,Posted
LPAY00001403,LOAN000113,2024-09-23,2872.17,537.17,929.65,346507.86,Pending
LPAY00001404,LOAN000113,2024-11-02,1083.58,1325.3,798.27,214102.54,Late
LPAY00001405,LOAN000113,2024-01-12,1175.89,752.75,762.12,103843.28,Late
LPAY00001406,LOAN000113,2024-11-05,3939.87,426.53,308.96,389471.78,Returned
LPAY00001407,LOAN000113,2025-08-17,3974.25,3508.99,639.16,164632.99,Posted
LPAY00001408,LOAN000113,2024-12-23,4884.2,2468.21,368.03,187064.43,Posted
LPAY00001409,LOAN000113,2024-02-17,2484.93,3316.82,259.77,39102.68,Posted
LPAY00001410,LOAN000113,2024-09-16,180.44,2948.42,547.27,392122.3,Pending
LPAY00001411,LOAN000113,2024-12-06,2254.28,295.18,40.34,278734.19,Pending
LPAY00001412,LOAN000113,2025-06-25,1401.16,2222.49,893.27,175714.56,Late
LPAY00001413,LOAN000113,2024-07-24,351.98,1668.48,355.89,157629.86,Late
LPAY00001414,LOAN000113,2025-10-21,4900.61,3232.82,777.51,263788.49,Pending
LPAY00001415,LOAN000113,2025-07-31,3429.16,2992.31,624.31,367381.55,Returned
LPAY00001416,LOAN000113,2025-01-17,4001.9,1807.41,654.91,276146.04,Returned
LPAY00001417,LOAN000113,2024-01-15,240.7,1643.87,404.38,57541.21,Returned
LPAY00001418,LOAN000114,2025-07-09,1727.97,3990.49,353.35,57144.46,Late
LPAY00001419,LOAN000114,2025-09-16,2167.71,3215.12,144.13,290220.28,Posted
LPAY00001420,LOAN000114,2025-05-28,1971.78,481.43,806.35,346190.57,Pending
LPAY00001421,LOAN000114,2025-06-21,4083.79,3688.79,666.23,200154.59,Returned
LPAY00001422,LOAN000114,2024-04-02,2484.74,1408.09,131.1,169474.09,Posted
LPAY00001423,LOAN000114,2024-03-12,1443.12,3113.28,31.66,110714.39,Returned
LPAY00001424,LOAN000114,2025-03-31,4550.05,2758.76,961.55,327646.76,Pending
LPAY00001425,LOAN000114,2024-08-20,4777.55,591.36,102.63,41617.29,Posted
LPAY00001426,LOAN000114,2025-08-07,756.32,3883.49,613.98,391224.7,Late
LPAY00001427,LOAN000114,2024-06-07,2560.54,2930.86,298.42,233811.19,Pending
LPAY00001428,LOAN000114,2024-10-19,3202.83,2899.41,176.72,252437.32,Pending
LPAY00001429,LOAN000114,2025-08-23,3892.01,3963.25,308.4,102839.14,Posted
LPAY00001430,LOAN000114,2024-08-03,2609.46,2892.44,168.5,135704.11,Pending
LPAY00001431,LOAN000114,2025-08-04,4791.7,2665.63,548.67,137678.99,Pending
LPAY00001432,LOAN000115,2024-03-03,1169.37,3808.8,317.99,74898.32,Pending
LPAY00001433,LOAN000115,2025-09-03,488.64,3496.12,317.69,327264.31,Returned
LPAY00001434,LOAN000115,2024-02-17,3672.37,3307.15,265.01,249919.92,Pending
LPAY00001435,LOAN000115,2025-09-04,3973.47,2858.16,182.2,152125.78,Posted
LPAY00001436,LOAN000115,2025-01-06,4145.77,2351.05,873.32,124673.3,Pending
LPAY00001437,LOAN000115,2024-06-15,1456.69,3374.74,85.78,52904.77,Pending
LPAY00001438,LOAN000116,2024-08-11,3511.53,3686.95,277.65,31601.38,Returned
LPAY00001439,LOAN000116,2025-01-28,2902.34,366.68,963.3,211472.42,Returned
LPAY00001440,LOAN000116,2025-02-09,975.1,906.75,878.34,234397.48,Posted
LPAY00001441,LOAN000116,2025-08-12,2712.44,3517.67,70.22,311452.26,Pending
LPAY00001442,LOAN000116,2025-06-25,3778.63,633.68,278.95,32770.69,Returned
LPAY00001443,LOAN000116,2025-05-31,4229.5,3727.33,96.93,166772.71,Posted
LPAY00001444,LOAN000116,2024-08-05,1285.34,728.52,523.37,326233.23,Returned
LPAY00001445,LOAN000116,2024-11-13,3166.92,2582.81,41.68,196818.72,Posted
LPAY00001446,LOAN000116,2024-06-26,4683.14,2248.39,988.13,172909.04,Late
LPAY00001447,LOAN000116,2024-02-04,373.92,1370.21,368.05,148793.29,Late
LPAY00001448,LOAN000116,2025-10-31,345.86,642.72,685.92,197746.6,Returned
LPAY00001449,LOAN000116,2025-09-14,2327.54,3213.19,450.54,94378.11,Late
LPAY00001450,LOAN000116,2025-03-03,4400.37,2732.45,701.61,252288.76,Returned
LPAY00001451,LOAN000116,2025-08-19,4197.69,2182.51,594.6,45269.69,Late
LPAY00001452,LOAN000116,2025-05-31,3294.85,506.32,376.41,72922.49,Pending
LPAY00001453,LOAN000116,2025-10-02,4680.77,3521.7,679.27,110530.57,Pending
LPAY00001454,LOAN000116,2025-06-16,4533.82,1102.79,799.31,221053.55,Returned
LPAY00001455,LOAN000116,2024-10-09,3182.98,1660.29,416.99,50738.4,Late
LPAY00001456,LOAN000117,2025-10-17,3755.83,419.48,30.13,229839.42,Posted
LPAY00001457,LOAN000117,2024-07-25,1231.48,2228.69,701.37,161258.85,Late
LPAY00001458,LOAN000117,2024-01-09,4507.38,1919.72,124.14,135050.39,Late
LPAY00001459,LOAN000117,2024-07-17,909.14,219.17,272.68,261606.96,Returned
LPAY00001460,LOAN000117,2025-01-06,451.87,1569.77,501.55,271683.15,Pending
LPAY00001461,LOAN000117,2024-01-29,2439.62,3198.04,178.61,334842.38,Posted
LPAY00001462,LOAN000117,2024-10-12,4717.7,1409.91,697.11,49267.95,Posted
LPAY00001463,LOAN000117,2023-12-10,1863.24,2667.51,56.04,242685.83,Posted
LPAY00001464,LOAN000117,2025-05-29,3160.97,2379.58,189.92,291251.5,Late
LPAY00001465,LOAN000117,2024-06-06,4640.74,1758.51,225.83,34251.74,Posted
LPAY00001466,LOAN000117,2025-05-13,4425.42,3637.68,36.0,186615.68,Posted
LPAY00001467,LOAN000117,2025-09-26,4479.18,414.34,67.29,274533.86,Late
LPAY00001468,LOAN000117,2024-01-05,2943.78,2069.97,611.72,244124.71,Returned
LPAY00001469,LOAN000117,2025-04-06,2656.34,1245.08,257.37,290581.22,Returned
LPAY00001470,LOAN000117,2024-05-13,4649.5,2498.53,390.42,331030.92,Posted
LPAY00001471,LOAN000118,2025-05-12,4349.9,970.65,204.68,312147.97,Late
LPAY00001472,LOAN000119,2025-10-18,2638.84,1358.33,697.88,331706.24,Posted
LPAY00001473,LOAN000119,2024-08-14,2525.61,3509.51,234.08,308595.91,Pending
LPAY00001474,LOAN000119,2024-09-29,412.64,2786.33,717.15,159213.36,Late
LPAY00001475,LOAN000119,2024-11-15,2296.28,3574.84,75.88,356264.5,Pending
LPAY00001476,LOAN000119,2024-09-29,4344.15,3821.71,612.99,177932.02,Pending
LPAY00001477,LOAN000119,2024-07-26,1663.59,3742.73,280.68,238547.12,Posted
LPAY00001478,LOAN000119,2025-05-27,4996.45,1431.31,623.57,272040.19,Late
LPAY00001479,LOAN000119,2025-04-30,3930.88,3286.4,571.82,110961.59,Late
LPAY00001480,LOAN000119,2025-11-14,421.98,3684.31,883.23,220975.34,Returned
LPAY00001481,LOAN000119,2024-09-22,2679.11,3433.7,926.33,326689.16,Returned
LPAY00001482,LOAN000119,2025-06-13,1867.42,1357.33,779.06,348912.72,Pending
LPAY00001483,LOAN000119,2025-06-24,1444.47,3262.22,146.89,13908.06,Posted
LPAY00001484,LOAN000119,2025-07-07,894.27,3877.2,584.71,78630.46,Returned
LPAY00001485,LOAN000119,2025-08-08,4855.09,3972.87,982.99,43715.16,Pending
LPAY00001486,LOAN000119,2024-01-06,1309.53,1229.0,315.52,53041.29,Posted
LPAY00001487,LOAN000119,2025-09-21,4396.74,1245.45,130.34,330911.13,Late
LPAY00001488,LOAN000120,2024-02-13,4546.18,2290.83,927.62,81846.87,Late
LPAY00001489,LOAN000120,2024-04-23,1913.46,432.63,16.03,286577.79,Returned
LPAY00001490,LOAN000120,2025-10-23,3446.63,749.65,303.15,26499.98,Returned
LPAY00001491,LOAN000120,2024-04-11,4328.06,931.88,305.54,183438.25,Returned
LPAY00001492,LOAN000120,2024-08-06,2129.65,2451.81,477.38,298582.55,Returned
LPAY00001493,LOAN000120,2024-08-29,3073.31,3659.87,697.95,185261.49,Posted
LPAY00001494,LOAN000120,2024-07-14,4231.74,743.62,651.46,280595.85,Pending
LPAY00001495,LOAN000120,2024-07-16,3058.16,160.34,805.68,162346.11,Late
LPAY00001496,LOAN000120,2024-10-17,1523.88,2155.18,950.09,121115.39,Returned
LPAY00001497,LOAN000120,2024-10-23,1034.79,3923.05,517.79,292007.11,Pending
LPAY00001498,LOAN000120,2025-08-16,527.71,3488.9,372.15,291608.5,Pending
LPAY00001499,LOAN000120,2025-01-06,2852.06,1905.65,326.52,317543.44,Late
LPAY00001500,LOAN000120,2025-01-08,4998.62,523.5,172.35,215033.96,Late
LPAY00001501,LOAN000120,2024-10-24,481.06,1708.78,193.79,351486.86,Pending
LPAY00001502,LOAN000120,2024-02-25,3582.24,2848.47,980.98,2526.25,Late
LPAY00001503,LOAN000120,2024-10-24,3446.04,2702.09,975.08,14384.57,Pending
LPAY00001504,LOAN000120,2025-02-02,4084.93,2138.06,868.36,19300.71,Posted
LPAY00001505,LOAN000120,2024-06-15,2440.81,2504.46,488.4,312733.92,Returned
LPAY00001506,LOAN000120,2024-03-14,4602.46,2185.82,261.53,33441.33,Pending
LPAY00001507,LOAN000120,2024-07-10,2313.15,468.55,365.36,363249.45,Returned
LPAY00001508,LOAN000121,2023-12-05,168.95,2555.29,958.39,387495.27,Returned
LPAY00001509,LOAN000121,2025-08-31,4271.33,3316.1,195.47,122206.25,Returned
LPAY00001510,LOAN000121,2025-03-13,3896.19,3366.52,202.02,69587.39,Posted
LPAY00001511,LOAN000121,2024-02-05,4226.5,2958.55,585.63,326905.49,Posted
LPAY00001512,LOAN000121,2025-08-09,3967.62,887.92,480.1,396297.01,Returned
LPAY00001513,LOAN000121,2025-08-23,4010.55,3109.51,707.08,183568.17,Posted
LPAY00001514,LOAN000121,2024-04-10,2254.19,3826.39,437.27,388631.53,Returned
LPAY00001515,LOAN000121,2024-06-05,429.48,734.02,385.87,38739.68,Late
LPAY00001516,LOAN000121,2025-09-19,2224.45,2205.45,412.93,276131.5,Returned
LPAY00001517,LOAN000121,2025-10-12,366.22,900.07,169.98,394636.5,Posted
LPAY00001518,LOAN000121,2025-07-05,2314.98,2687.74,922.91,34993.06,Late
LPAY00001519,LOAN000122,2024-02-27,4022.09,3563.94,958.32,243087.31,Returned
LPAY00001520,LOAN000122,2025-06-19,2347.62,481.56,434.52,82135.64,Late
LPAY00001521,LOAN000122,2024-04-21,3143.07,2238.9,266.32,173099.56,Returned
LPAY00001522,LOAN000122,2025-08-21,4140.41,2025.86,286.95,130294.4,Late
LPAY00001523,LOAN000123,2025-07-31,727.44,1660.57,135.39,151641.47,Returned
LPAY00001524,LOAN000123,2025-03-14,2402.55,470.24,273.55,271214.63,Returned
LPAY00001525,LOAN000123,2024-07-16,596.07,2819.5,373.34,259591.13,Pending
LPAY00001526,LOAN000123,2024-07-07,2818.37,437.48,731.96,275272.57,Pending
LPAY00001527,LOAN000123,2025-04-17,3618.6,2275.35,567.15,236744.74,Pending
LPAY00001528,LOAN000123,2024-09-20,2557.27,3628.89,273.3,47916.05,Posted
LPAY00001529,LOAN000123,2025-09-02,4557.35,577.82,807.94,27554.46,Posted
LPAY00001530,LOAN000123,2024-04-01,3687.47,2909.17,532.18,61202.93,Returned
LPAY00001531,LOAN000123,2025-01-05,1950.01,3650.6,199.2,227155.6,Pending
LPAY00001532,LOAN000123,2024-07-09,2196.54,2524.56,472.48,375190.96,Pending
LPAY00001533,LOAN000123,2024-09-18,3796.23,3268.14,995.43,65629.44,Returned
LPAY00001534,LOAN000123,2024-08-20,2268.87,159.52,269.49,54051.64,Pending
LPAY00001535,LOAN000123,2024-12-10,3327.06,1968.9,617.31,107816.78,Late
LPAY00001536,LOAN000123,2025-10-16,4989.16,1857.97,703.03,360011.48,Returned
LPAY00001537,LOAN000123,2025-07-01,3860.18,1966.79,441.63,192849.85,Late
LPAY00001538,LOAN000123,2024-06-07,2227.84,2581.28,390.06,395873.98,Posted
LPAY00001539,LOAN000123,2025-04-03,490.15,142.13,407.81,364720.44,Posted
LPAY00001540,LOAN000123,2025-06-19,3103.31,3449.89,152.1,122174.93,Posted
LPAY00001541,LOAN000123,2025-04-30,4910.08,1451.15,416.55,240796.48,Posted
LPAY00001542,LOAN000123,2025-09-07,3320.37,3193.38,24.03,222259.0,Posted
LPAY00001543,LOAN000123,2024-09-10,3170.55,3468.67,834.54,146418.2,Posted
LPAY00001544,LOAN000124,2024-02-06,2056.4,908.85,783.81,172556.94,Pending
LPAY00001545,LOAN000124,2024-07-25,1679.64,1374.54,740.82,253028.91,Pending
LPAY00001546,LOAN000124,2025-06-19,4778.3,2893.9,19.97,64182.0,Late
LPAY00001547,LOAN000124,2024-10-21,4726.31,3691.19,290.4,23190.11,Pending
LPAY00001548,LOAN000124,2024-08-18,4088.58,2400.34,984.53,287020.61,Returned
LPAY00001549,LOAN000124,2023-12-10,366.53,619.73,754.37,188951.96,Posted
LPAY00001550,LOAN000124,2025-10-10,3773.46,1538.95,51.08,9933.77,Returned
LPAY00001551,LOAN000125,2025-08-07,1926.46,1570.56,614.34,269675.14,Late
LPAY00001552,LOAN000125,2025-10-31,3202.2,2006.96,280.48,40731.41,Late
LPAY00001553,LOAN000125,2025-11-06,2323.77,1992.89,420.63,123163.19,Returned
LPAY00001554,LOAN000125,2024-02-21,1313.39,3115.11,190.84,122367.88,Posted
LPAY00001555,LOAN000125,2024-04-19,2031.9,706.41,282.72,356505.46,Late
LPAY00001556,LOAN000125,2025-05-07,2062.74,1198.83,330.09,236733.8,Posted
LPAY00001557,LOAN000125,2023-11-25,4712.68,1733.69,59.94,71651.39,Pending
LPAY00001558,LOAN000125,2025-06-21,2192.38,3915.53,337.6,285051.74,Returned
LPAY00001559,LOAN000125,2024-03-23,3131.41,1708.77,143.07,92512.63,Late
LPAY00001560,LOAN000125,2025-08-16,4461.04,3161.44,990.44,26954.78,Late
LPAY00001561,LOAN000126,2023-12-31,3709.6,2171.91,707.8,156313.86,Returned
LPAY00001562,LOAN000126,2025-08-10,1564.17,2471.15,660.39,386822.37,Posted
LPAY00001563,LOAN000126,2023-12-16,477.03,2351.33,820.02,153202.82,Returned
LPAY00001564,LOAN000126,2024-11-17,2446.65,3946.56,178.71,70301.43,Returned
LPAY00001565,LOAN000126,2024-09-11,2479.83,2729.26,274.35,370828.26,Posted
LPAY00001566,LOAN000126,2024-05-21,1996.52,1221.46,72.97,358238.46,Posted
LPAY00001567,LOAN000126,2025-03-08,280.08,256.52,916.8,57078.17,Pending
LPAY00001568,LOAN000126,2025-01-02,3667.06,1343.94,486.8,113395.08,Returned
LPAY00001569,LOAN000126,2025-10-22,2974.76,3699.66,599.63,291053.84,Posted
LPAY00001570,LOAN000126,2025-06-22,1743.77,2640.81,817.56,92437.56,Late
LPAY00001571,LOAN000126,2025-04-18,3181.3,2892.15,295.3,66658.45,Returned
LPAY00001572,LOAN000126,2024-09-25,2075.44,752.42,660.48,170865.24,Late
